2024.12.12,03:00,21717.27,21723.79,21716.65,21722.60,804
2024.12.12,03:30,21722.85,21723.36,21712.68,21717.83,808
2024.12.12,04:00,21717.70,21724.58,21714.36,21721.17,787
2024.12.12,04:30,21721.05,21721.96,21715.00,21718.39,642
2024.12.12,05:00,21718.64,21728.81,21718.26,21727.19,712
2024.12.12,05:30,21726.56,21728.45,21720.24,21726.42,600
2024.12.12,06:00,21726.17,21727.12,21723.10,21725.87,447
2024.12.12,06:30,21726.12,21728.53,21724.13,21726.96,379
2024.12.12,07:00,21727.59,21729.23,21721.64,21724.21,627
2024.12.12,07:30,21724.08,21730.66,21721.99,21730.66,560
2024.12.12,08:00,21731.29,21738.28,21723.81,21726.76,698
2024.12.12,08:30,21726.13,21729.09,21721.28,21727.60,645
2024.12.12,09:00,21727.48,21731.75,21721.36,21725.31,704
2024.12.12,09:30,21725.69,21730.45,21714.29,21719.17,706
2024.12.12,10:00,21718.54,21735.34,21717.79,21735.34,1101
2024.12.12,10:30,21736.09,21736.71,21709.29,21718.95,1144
2024.12.12,11:00,21719.58,21729.07,21709.77,21711.66,1145
2024.12.12,11:30,21711.79,21712.16,21697.89,21700.65,927
2024.12.12,12:00,21701.28,21713.33,21695.33,21711.20,950
2024.12.12,12:30,21711.33,21711.70,21703.37,21710.53,891
2024.12.12,13:00,21709.91,21715.30,21687.87,21700.89,1294
2024.12.12,13:30,21701.14,21706.02,21693.49,21694.38,944
2024.12.12,14:00,21695.13,21701.78,21687.78,21691.48,1095
2024.12.12,14:30,21691.61,21692.36,21664.33,21671.96,1214
2024.12.12,15:00,21671.34,21690.90,21657.62,21681.19,1421
2024.12.12,15:30,21680.57,21702.78,21619.64,21654.17,2881
2024.12.12,16:00,21653.92,21669.30,21643.93,21664.66,2437
2024.12.12,16:30,21663.91,21666.78,21624.39,21652.58,16069
2024.12.12,17:00,21652.08,21688.08,21595.49,21677.04,13151
2024.12.12,17:30,21676.54,21700.28,21659.08,21692.65,7883
2024.12.12,18:00,21693.03,21710.69,21683.17,21686.78,5761
2024.12.12,18:30,21687.66,21691.15,21641.95,21643.71,5602
2024.12.12,19:00,21644.08,21696.57,21639.62,21687.09,4797
2024.12.12,19:30,21686.72,21710.46,21659.07,21708.33,4228
2024.12.12,20:00,21708.70,21714.98,21683.95,21699.17,4685
2024.12.12,20:30,21699.67,21701.54,21666.50,21668.87,4139
2024.12.12,21:00,21668.49,21686.81,21635.77,21639.88,5491
2024.12.12,21:30,21639.50,21665.31,21636.89,21655.05,4384
2024.12.12,22:00,21654.68,21658.26,21620.14,21624.36,4550
2024.12.12,22:30,21624.86,21654.92,21613.18,21613.68,5451
2024.12.12,23:00,21614.06,21653.35,21574.66,21653.35,3875
2024.12.12,23:30,21653.97,21653.97,21601.14,21601.14,1547
2024.12.13,01:00,21698.28,21721.03,21688.65,21706.03,1573
2024.12.13,01:30,21706.65,21724.03,21698.78,21717.28,1157
2024.12.13,02:00,21717.53,21740.90,21711.15,21738.15,1170
2024.12.13,02:30,21738.90,21740.90,21726.03,21726.65,946
2024.12.13,03:00,21726.03,21732.78,21711.53,21712.53,1101
2024.12.13,03:30,21712.15,21720.65,21705.40,21706.90,1020
2024.12.13,04:00,21706.53,21706.65,21681.40,21702.03,1259
2024.12.13,04:30,21702.65,21704.28,21692.40,21699.53,947
2024.12.13,05:00,21699.78,21701.78,21672.53,21678.53,950
2024.12.13,05:30,21678.03,21689.40,21678.03,21681.15,828
2024.12.13,06:00,21681.28,21686.90,21674.90,21685.15,780
2024.12.13,06:30,21685.40,21695.78,21685.28,21695.03,644
2024.12.13,07:00,21695.15,21697.28,21684.15,21693.90,800
2024.12.13,07:30,21694.03,21700.65,21692.40,21699.78,695
2024.12.13,08:00,21700.40,21717.65,21700.28,21714.78,862
2024.12.13,08:30,21714.15,21723.15,21708.15,21723.03,791
2024.12.13,09:00,21722.90,21726.15,21702.28,21718.65,1228
