Date,Time,Open,High,Low,Close,Volume
2024.04.22,9:30,17148.38,17161.88,17137.25,17156.13,1219
2024.04.22,10:00,17156.75,17158.38,17110,17129.13,1871
2024.04.22,10:30,17128.88,17131.38,17104.5,17114.88,1593
2024.04.22,11:00,17114,17128.13,17090.38,17116.63,1824
2024.04.22,11:30,17116.75,17130.75,17104.13,17118.75,1591
2024.04.22,12:00,17118.25,17146.88,17114.88,17137.38,1502
2024.04.22,12:30,17137.63,17155.38,17132.25,17149.38,1360
2024.04.22,13:00,17149.25,17170.5,17149.25,17160.38,1332
2024.04.22,13:30,17159.75,17159.75,17129.13,17135.88,1363
2024.04.22,14:00,17136.5,17155.38,17114,17133.88,1598
2024.04.22,14:30,17134.63,17154,17129.63,17135.25,1426
2024.04.22,15:00,17134.38,17143.88,17103.88,17116.88,1800
2024.04.22,15:30,17116.25,17159.63,17112.25,17152.13,1800
2024.04.22,16:00,17152.75,17163,17142.38,17144.88,1821
2024.04.22,16:30,17146.25,17187.63,17120.88,17139.75,18684
2024.04.22,17:00,17139.38,17170.25,17039.25,17052.47,14712
2024.04.22,17:30,17052.09,17093.17,17023.38,17043.25,11290
2024.04.22,18:00,17042.51,17065.89,17006.37,17062.54,8250
2024.04.22,18:30,17063.03,17110.18,17058.57,17107.07,5419
2024.04.22,19:00,17108.06,17152.17,17102.51,17115.53,5083
2024.04.22,19:30,17116.27,17133.09,17092.84,17131.23,4367
2024.04.22,20:00,17131.72,17200.86,17124.55,17200.37,4934
2024.04.22,20:30,17199.38,17270.56,17198.39,17253.05,5899
2024.04.22,21:00,17253.79,17293.79,17241.04,17285.24,5227
2024.04.22,21:30,17285.73,17304.4,17239.35,17268.89,6229
2024.04.22,22:00,17268.52,17275.48,17234.59,17247.42,5875
2024.04.22,22:30,17247.79,17251.9,17184.28,17210.22,9426
2024.04.22,23:00,17210.59,17213.59,17182.51,17193.54,1496
2024.04.22,23:30,17193.29,17205.06,17193.21,17203.63,800
2024.04.23,1:00,17212.16,17230.23,17189.44,17199.6,1022
2024.04.23,1:30,17200.22,17204.46,17194.83,17197.43,692
2024.04.23,2:00,17196.57,17201.04,17145.86,17181.78,1197
2024.04.23,2:30,17181.28,17189.49,17176.22,17181.71,955
2024.04.23,3:00,17182.33,17196.5,17175.21,17183.59,1166
2024.04.23,3:30,17183.46,17195.33,17182.84,17190.89,967
2024.04.23,4:00,17190.02,17192.13,17173.34,17182.78,1131
2024.04.23,4:30,17182.16,17191.95,17151.37,17165.12,1505
2024.04.23,5:00,17164.5,17187.51,17161.29,17181.76,1189
2024.04.23,5:30,17181.27,17189.86,17178.79,17184.4,895
2024.04.23,6:00,17185.02,17194.12,17175.38,17192.04,956
2024.04.23,6:30,17192.66,17196.03,17188.09,17192.1,823
2024.04.23,7:00,17191.98,17202.31,17191.5,17193.92,690
2024.04.23,7:30,17193.8,17196.02,17185.27,17191.39,698
2024.04.23,8:00,17191.14,17193.5,17181.15,17184.8,962
2024.04.23,8:30,17184.18,17202.45,17178.25,17196.76,999
2024.04.23,9:00,17197.36,17197.97,17183.18,17183.8,987
2024.04.23,9:30,17183.18,17214.9,17180.46,17211.83,1076
2024.04.23,10:00,17212.45,17228.53,17203.89,17227.44,1703
2024.04.23,10:30,17228.55,17230.43,17207.2,17224.66,1699
2024.04.23,11:00,17226.15,17261.61,17226.02,17252.17,1565
2024.04.23,11:30,17252.79,17255.26,17229.39,17244.03,1511
2024.04.23,12:00,17243.29,17264.66,17240.07,17262.56,1438
2024.04.23,12:30,17261.94,17264.42,17228.09,17236.14,1538
2024.04.23,13:00,17236.51,17265.42,17231.97,17260.14,1332
2024.04.23,13:30,17259.89,17276.81,17257.82,17271.35,1282
2024.04.23,14:00,17270.73,17289.6,17261.73,17262.35,1385
2024.04.23,14:30,17262.47,17270.82,17245.97,17251.87,1411
2024.04.23,15:00,17252.61,17254.35,17221.27,17247.81,1674
2024.04.23,15:30,17247.68,17287.69,17247.68,17282.62,1665
2024.04.23,16:00,17282.89,17297.46,17272.97,17288.48,1710
2024.04.23,16:30,17289.73,17387.85,17273.62,17360.91,18099
2024.04.23,17:00,17361.32,17430.59,17337.03,17425.87,13059
2024.04.23,17:30,17425.37,17458.56,17411.36,17452.03,8669
2024.04.23,18:00,17451.66,17465.76,17401.25,17447.34,8310
2024.04.23,18:30,17447.72,17459.99,17419.89,17422.8,6262
2024.04.23,19:00,17423.55,17474.08,17423.55,17466.05,5239
2024.04.23,19:30,17465.68,17474.45,17438.84,17454.1,4521
2024.04.23,20:00,17453.76,17473.3,17431.59,17458.9,5747
2024.04.23,20:30,17459.27,17498.88,17447.97,17495.33,4082
2024.04.23,21:00,17496.07,17510.09,17479.86,17506.64,3845
2024.04.23,21:30,17507.14,17515.17,17485.76,17504.98,3618
2024.04.23,22:00,17504.61,17507.81,17470.69,17484.44,5083
2024.04.23,22:30,17484.07,17494.29,17453,17469.73,5771
2024.04.23,23:00,17469.22,17518.34,17452.76,17511.13,3011
2024.04.23,23:30,17511.75,17523.24,17508.74,17514.59,1041
2024.04.24,1:00,17542.16,17556.39,17525.23,17529.85,1223
2024.04.24,1:30,17529.72,17538.81,17524.66,17538.19,756
2024.04.24,2:00,17538.56,17551.4,17531.64,17551.4,859
2024.04.24,2:30,17552.14,17575.86,17540.77,17559.16,1156
2024.04.24,3:00,17558.92,17568.97,17546.81,17568.6,1142
2024.04.24,3:30,17568.72,17579.54,17565.62,17573.86,944
2024.04.24,4:00,17573.61,17582.91,17568.22,17580.56,912
2024.04.24,4:30,17579.94,17590.84,17568.56,17586.64,1073
2024.04.24,5:00,17586.76,17596.89,17582.43,17594.07,940
2024.04.24,5:30,17593.7,17595.82,17585.33,17588.43,782
2024.04.24,6:00,17588.68,17605.03,17587.45,17594.31,955
2024.04.24,6:30,17594.93,17598.53,17589.63,17592.99,745
2024.04.24,7:00,17592.49,17593.44,17585.04,17588.9,598
2024.04.24,7:30,17588.66,17591.31,17585.46,17588.22,544
2024.04.24,8:00,17588.84,17599.76,17586.62,17592.99,721
2024.04.24,8:30,17592.49,17607.27,17589.78,17601.37,806
2024.04.24,9:00,17601.25,17604.35,17583.68,17596.33,1103
2024.04.24,9:30,17596.45,17598.56,17580.14,17591.56,1074
2024.04.24,10:00,17590.33,17599.52,17573.18,17583.85,1637
2024.04.24,10:30,17583.48,17592.57,17571.14,17588.04,1461
2024.04.24,11:00,17588.65,17588.65,17570.97,17573.76,1426
2024.04.24,11:30,17574.14,17578.59,17550.88,17555.96,1445
2024.04.24,12:00,17556.08,17568.3,17546.56,17551.11,1324
2024.04.24,12:30,17550.86,17555.54,17527.78,17541.6,1377
2024.04.24,13:00,17541.1,17571.12,17535.41,17570.01,1379
2024.04.24,13:30,17570.38,17571,17547.6,17554.91,1275
2024.04.24,14:00,17555.53,17576.36,17552.81,17576.36,1523
2024.04.24,14:30,17575.74,17590.56,17569.52,17584.13,1376
2024.04.24,15:00,17584.5,17599.28,17573.98,17596.47,1428
2024.04.24,15:30,17596.84,17613.78,17557.35,17565.75,2083
2024.04.24,16:00,17564.88,17595.5,17549.06,17593.76,1947
2024.04.24,16:30,17593.52,17653.5,17573,17600.59,19877
2024.04.24,17:00,17601.46,17638.57,17575.27,17590.33,13074
2024.04.24,17:30,17590.82,17604.32,17540.78,17556.34,10234
2024.04.24,18:00,17555.84,17563.41,17498.16,17520.07,9253
2024.04.24,18:30,17520.44,17543.73,17465.57,17469.57,8002
2024.04.24,19:00,17468.82,17493.1,17444.26,17471.05,7798
2024.04.24,19:30,17470.68,17486.76,17430.12,17484.67,6603
2024.04.24,20:00,17484.17,17520.57,17470.83,17515.48,5195
2024.04.24,20:30,17515.85,17566.59,17514.98,17560.2,5276
2024.04.24,21:00,17560.95,17564.41,17496.11,17500.62,7708
2024.04.24,21:30,17501.12,17509.11,17473.25,17477.07,7973
2024.04.24,22:00,17476.33,17545.97,17469.93,17532.37,6549
2024.04.24,22:30,17531.87,17548.92,17520.13,17520.5,6120
2024.04.24,23:00,17520.13,17537.38,17346.25,17380.13,4838
2024.04.24,23:30,17381,17383.38,17343.25,17369.25,1840
2024.04.25,1:00,17318.88,17352.13,17306.5,17351.13,1589
2024.04.25,1:30,17351.88,17354.5,17326.75,17335.5,1141
2024.04.25,2:00,17336.63,17351.25,17333.38,17342.75,958
2024.04.25,2:30,17342.88,17345.25,17315.88,17332.13,882
2024.04.25,3:00,17332.75,17351.75,17326.75,17340.88,1146
2024.04.25,3:30,17340.75,17362.88,17338.63,17357.13,965
2024.04.25,4:00,17357.38,17360.13,17346.75,17355.63,876
2024.04.25,4:30,17355.5,17356.5,17328.5,17330.13,1181
2024.04.25,5:00,17330.75,17342.13,17328.75,17335.63,984
2024.04.25,5:30,17336.25,17339.5,17325,17333.38,891
2024.04.25,6:00,17334.13,17335,17327.38,17330.38,636
2024.04.25,6:30,17330.63,17331.13,17325.38,17328.75,585
2024.04.25,7:00,17328.13,17329,17322.88,17323,518
2024.04.25,7:30,17323.25,17330.63,17317.13,17322,542
2024.04.25,8:00,17322.25,17323.63,17291.13,17297.13,1051
2024.04.25,8:30,17297.38,17309,17282.75,17289.88,1010
2024.04.25,9:00,17290.63,17302.25,17281.38,17284.25,1144
2024.04.25,9:30,17284.38,17327.13,17275.88,17321.75,1380
2024.04.25,10:00,17321.13,17329.5,17301,17307.13,1818
2024.04.25,10:30,17307.75,17331.13,17307.75,17319.75,1568
2024.04.25,11:00,17319.13,17358.5,17318.63,17343.13,1618
2024.04.25,11:30,17343,17376,17341,17363.25,1419
2024.04.25,12:00,17362.75,17382,17357.75,17376.63,1264
2024.04.25,12:30,17377.25,17391.88,17372,17383.38,1272
2024.04.25,13:00,17383.13,17388.13,17361.63,17377.75,1332
2024.04.25,13:30,17377.13,17382.88,17341.75,17351,1682
2024.04.25,14:00,17350.75,17364.75,17328.5,17348.75,1672
2024.04.25,14:30,17348.38,17370,17336.25,17368,1507
2024.04.25,15:00,17367.25,17367.25,17324.38,17341.88,1934
2024.04.25,15:30,17342.88,17381.13,17236.75,17248,6385
2024.04.25,16:00,17248.63,17260.25,17200.63,17221,3277
2024.04.25,16:30,17222.38,17250,17177.75,17226.13,28013
2024.04.25,17:00,17226.88,17320.56,17198.75,17305.89,17304
2024.04.25,17:30,17306.26,17310.69,17217.35,17228.15,14964
2024.04.25,18:00,17228.64,17283.12,17225.3,17280.51,11065
2024.04.25,18:30,17281,17294.42,17233.2,17289.83,9491
2024.04.25,19:00,17289.46,17339.27,17273.4,17335.11,8956
2024.04.25,19:30,17335.48,17381.79,17320.05,17369.26,7440
2024.04.25,20:00,17369.76,17393.11,17339.44,17369.77,8530
2024.04.25,20:30,17369.37,17453.13,17364.78,17440.53,7419
2024.04.25,21:00,17441.03,17456.98,17386.13,17387.75,6707
2024.04.25,21:30,17387.26,17420.26,17364.92,17398.5,9403
2024.04.25,22:00,17398.87,17474.88,17396.39,17468.16,7942
2024.04.25,22:30,17468.54,17469.53,17405.2,17437.69,8440
2024.04.25,23:00,17438.31,17688.17,17418.51,17641.77,7053
2024.04.25,23:30,17641.15,17697.72,17638.68,17686.24,1699
2024.04.26,1:00,17678.71,17690.98,17628.71,17641.5,1645
2024.04.26,1:30,17641.75,17657.63,17640.14,17648.99,922
2024.04.26,2:00,17648.37,17649.25,17624.37,17632.95,975
2024.04.26,2:30,17633.32,17639.75,17619.1,17631.77,987
2024.04.26,3:00,17632.39,17633.83,17615.76,17627.61,1335
2024.04.26,3:30,17627.86,17632.95,17624.14,17628.31,899
2024.04.26,4:00,17628.93,17641.41,17621.25,17639.8,1139
2024.04.26,4:30,17639.92,17654.63,17638.43,17645.18,1211
2024.04.26,5:00,17645.06,17648.35,17640.05,17643.66,844
2024.04.26,5:30,17644.15,17645.55,17624.83,17636.04,818
2024.04.26,6:00,17636.16,17658.23,17634.6,17654.08,845
2024.04.26,6:30,17654.7,17659.17,17636.25,17642.91,1014
2024.04.26,7:00,17643.04,17646.3,17632.97,17645.56,755
2024.04.26,7:30,17645.31,17647.93,17637.08,17639.1,685
2024.04.26,8:00,17639.22,17640.22,17629.18,17634.15,941
2024.04.26,8:30,17634.4,17646.63,17629.3,17642.75,989
2024.04.26,9:00,17642.88,17649.13,17633.38,17646,1053
2024.04.26,9:30,17645.88,17665.13,17644.38,17644.38,1033
2024.04.26,10:00,17645.13,17645.13,17607.38,17624.75,1860
2024.04.26,10:30,17624,17642.25,17619.38,17630.63,1359
2024.04.26,11:00,17631.38,17637,17619.25,17629.25,1574
2024.04.26,11:30,17629.13,17631.75,17599.5,17606.88,1293
2024.04.26,12:00,17607.5,17607.88,17584.5,17592.38,1334
2024.04.26,12:30,17593,17609.88,17589.13,17600,1179
2024.04.26,13:00,17600.5,17617.63,17594.75,17616.38,1135
2024.04.26,13:30,17617.13,17618.63,17587.13,17598.5,1255
2024.04.26,14:00,17598.13,17634.5,17598.13,17622.25,1499
2024.04.26,14:30,17622.75,17624.63,17602.88,17615.63,1430
2024.04.26,15:00,17615,17618.63,17580.63,17596.25,1913
2024.04.26,15:30,17596.5,17690.5,17567.75,17601.38,8234
2024.04.26,16:00,17602.13,17624.63,17551.5,17571.75,3537
2024.04.26,16:30,17571.63,17676.13,17540.75,17659.38,24250
2024.04.26,17:00,17659,17713.37,17642.5,17669,13996
2024.04.26,17:30,17669.38,17733.52,17655.78,17727.65,11148
2024.04.26,18:00,17728.02,17759.37,17689.14,17711.92,9200
2024.04.26,18:30,17711.42,17747.2,17695.19,17719.41,7537
2024.04.26,19:00,17719.78,17723.65,17698.55,17718.46,6073
2024.04.26,19:30,17718.96,17752.98,17707.66,17752.6,4166
2024.04.26,20:00,17753.35,17769.17,17743.47,17761.49,3849
2024.04.26,20:30,17761.86,17771.96,17731.97,17747.24,3981
2024.04.26,21:00,17747.61,17750.46,17712.81,17720.34,4733
2024.04.26,21:30,17720.71,17738.67,17706.87,17737.92,4301
2024.04.26,22:00,17737.55,17760.12,17723.76,17758.69,3543
2024.04.26,22:30,17758.32,17759.56,17706.88,17709.88,4810
2024.04.26,23:00,17710.38,17717.75,17700.5,17704.75,1204
2024.04.26,23:30,17704.88,17710.25,17703.13,17706.63,676
2024.04.29,1:00,17734.75,17744.88,17723.88,17733.63,1065
2024.04.29,1:30,17733.88,17735.13,17723.5,17729.5,694
2024.04.29,2:00,17729.38,17737.75,17723.63,17735.75,608
2024.04.29,2:30,17735.63,17759.38,17732.88,17756.88,987
2024.04.29,3:00,17759.75,17764.63,17744.88,17748.38,1009
2024.04.29,3:30,17748.63,17758.63,17747.75,17754.63,758
2024.04.29,4:00,17754.25,17760,17748.5,17759.13,897
2024.04.29,4:30,17758.5,17782.5,17756.25,17776.88,1246
2024.04.29,5:00,17777.5,17779.75,17764.38,17768,1115
2024.04.29,5:30,17767.88,17777.63,17766.5,17772.63,871
2024.04.29,6:00,17772.5,17777.75,17769,17774,682
2024.04.29,6:30,17773.5,17776.88,17769.75,17771,641
2024.04.29,7:00,17771.25,17780.25,17767.5,17776.88,975
2024.04.29,7:30,17777.88,17786.63,17775.63,17780.75,940
2024.04.29,8:00,17780.5,17786.5,17773.38,17786.5,974
2024.04.29,8:30,17785.75,17791.5,17780.63,17791.5,829
2024.04.29,9:00,17791.63,17792.25,17767.5,17771.88,1052
2024.04.29,9:30,17772,17775.88,17758.88,17761.63,935
2024.04.29,10:00,17762.25,17770,17757.5,17762.88,1360
2024.04.29,10:30,17763.5,17779.75,17753.63,17776.5,1208
2024.04.29,11:00,17776.13,17784.63,17768.38,17775.13,1255
2024.04.29,11:30,17775.63,17776.63,17759.5,17765.88,1142
2024.04.29,12:00,17765.25,17773.88,17750.75,17753.25,1189
2024.04.29,12:30,17753.13,17762.38,17738,17739.63,1181
2024.04.29,13:00,17739.38,17764.38,17737,17763.38,1048
2024.04.29,13:30,17762.63,17778.75,17756.25,17769.5,1084
2024.04.29,14:00,17770.13,17778,17754.5,17777.5,1143
2024.04.29,14:30,17776.88,17791.25,17771.38,17784.38,1175
2024.04.29,15:00,17783.25,17797.5,17775.63,17784,1291
2024.04.29,15:30,17784.75,17799.88,17775.63,17793.38,1359
2024.04.29,16:00,17793.5,17797.25,17774.75,17793.13,1554
2024.04.29,16:30,17792.88,17820.63,17703.25,17740,17790
2024.04.29,17:00,17739.5,17779.5,17736.5,17769.64,9164
2024.04.29,17:30,17769.15,17791.48,17745.23,17761.69,8696
2024.04.29,18:00,17762.18,17767.24,17735.75,17753.05,6843
2024.04.29,18:30,17753.92,17764.84,17720.42,17762.48,5554
2024.04.29,19:00,17762.85,17781.41,17756.62,17780.91,3650
2024.04.29,19:30,17781.29,17787.35,17758.5,17771,4273
2024.04.29,20:00,17770.63,17798.93,17749.01,17798.31,4025
2024.04.29,20:30,17798.81,17805.26,17785.77,17791.22,3303
2024.04.29,21:00,17790.72,17790.72,17757.66,17762.2,4510
2024.04.29,21:30,17761.83,17765.87,17719.58,17762.86,5550
2024.04.29,22:00,17762.36,17762.36,17667.43,17722.49,11786
2024.04.29,22:30,17722.98,17785.02,17718.11,17779.81,6208
2024.04.29,23:00,17780.19,17805.22,17778.82,17793.31,1344
2024.04.29,23:30,17793.55,17796.25,17782.37,17786.72,768
2024.04.30,1:00,17792.67,17792.67,17781.05,17787.15,553
2024.04.30,1:30,17787.77,17788.64,17779.75,17783.24,484
2024.04.30,2:00,17783.49,17784.38,17779.5,17781.5,411
2024.04.30,2:30,17781.25,17787.73,17781,17783.67,413
2024.04.30,3:00,17783.79,17785.34,17772.29,17783.11,844
2024.04.30,3:30,17782.86,17788.06,17779.55,17779.79,658
2024.04.30,4:00,17779.92,17789.64,17779.55,17788.9,668
2024.04.30,4:30,17788.28,17791.51,17783.9,17785.79,769
2024.04.30,5:00,17785.92,17790.6,17784.56,17788.85,569
2024.04.30,5:30,17788.73,17794.84,17785.19,17785.44,571
2024.04.30,6:00,17785.32,17787.56,17782.49,17786.12,477
2024.04.30,6:30,17785.88,17788.75,17784.18,17786.31,429
2024.04.30,7:00,17786.43,17786.96,17781.03,17782.3,350
2024.04.30,7:30,17782.31,17783.68,17778.11,17780.22,426
2024.04.30,8:00,17780.34,17781.09,17767.12,17767.24,647
2024.04.30,8:30,17766.99,17768.54,17747.81,17766.81,950
2024.04.30,9:00,17766.43,17779.31,17761.97,17777.25,957
2024.04.30,9:30,17778,17785.98,17774.32,17775.18,878
2024.04.30,10:00,17775.06,17780.57,17756.06,17769.1,1307
2024.04.30,10:30,17769.84,17782.98,17767.85,17774.16,1137
2024.04.30,11:00,17773.29,17779.87,17758.08,17765.3,1205
2024.04.30,11:30,17764.43,17769.15,17746.7,17746.7,1159
2024.04.30,12:00,17747.32,17763.33,17738.15,17756.84,1336
2024.04.30,12:30,17756.6,17763.32,17744.55,17749.59,1100
2024.04.30,13:00,17749.84,17755.59,17745.43,17750.49,987
2024.04.30,13:30,17750.74,17771.61,17747.52,17767.41,1169
2024.04.30,14:00,17766.67,17770.01,17747.61,17753.2,1193
2024.04.30,14:30,17753.82,17761.28,17747,17751.55,1148
2024.04.30,15:00,17750.8,17763.25,17745.96,17752.75,1192
2024.04.30,15:30,17752.87,17752.87,17666.93,17702.32,4456
2024.04.30,16:00,17702.94,17718.52,17689.12,17711.97,2123
2024.04.30,16:30,17713.09,17763.61,17700.94,17747.64,14470
2024.04.30,17:00,17748.26,17772.44,17703.77,17704.64,11292
2024.04.30,17:30,17704.9,17756.94,17696.99,17717.1,8224
2024.04.30,18:00,17717.47,17719.32,17632.62,17650.88,9266
2024.04.30,18:30,17651.25,17653.1,17612.22,17643.24,6560
2024.04.30,19:00,17643.86,17654.42,17619.72,17644.71,4993
2024.04.30,19:30,17644.34,17644.83,17562.15,17583.99,7047
2024.04.30,20:00,17583.62,17602.38,17555.13,17577.92,5611
2024.04.30,20:30,17578.29,17616.44,17571.36,17608.22,4399
2024.04.30,21:00,17608.84,17624.61,17567.55,17569.45,4976
2024.04.30,21:30,17570.33,17601.46,17548.76,17562.03,5888
2024.04.30,22:00,17561.73,17584.1,17541.17,17571.38,5283
2024.04.30,22:30,17571.75,17587.36,17444.03,17444.03,10354
2024.04.30,23:00,17443.16,17508.35,17354.47,17384.44,7216
2024.04.30,23:30,17385.68,17408.83,17384.44,17387.45,1527
2024.05.01,1:00,17341.12,17382.53,17335.79,17361.62,1637
2024.05.01,1:30,17361.38,17381.72,17361.38,17375.2,948
2024.05.01,2:00,17374.95,17392.35,17370.89,17373.3,921
2024.05.01,2:30,17373.42,17387.64,17360.92,17387.27,971
2024.05.01,3:00,17387.89,17396.52,17382.05,17389.16,1103
2024.05.01,3:30,17388.79,17394.48,17380.05,17393.73,779
2024.05.01,4:00,17393.61,17398.34,17381.86,17391.91,900
2024.05.01,4:30,17391.79,17393.17,17379.43,17391.23,730
2024.05.01,5:00,17391.1,17391.1,17381.4,17390.07,616
2024.05.01,5:30,17390.19,17401.2,17388.71,17395.43,625
2024.05.01,6:00,17395.81,17405.23,17395.68,17399.83,556
2024.05.01,6:30,17400.45,17407.52,17398.11,17406.16,630
2024.05.01,7:00,17406.04,17408.94,17400.72,17401.59,495
2024.05.01,7:30,17401.71,17408.78,17400.47,17407.64,410
2024.05.01,8:00,17407.02,17407.91,17391.79,17392.41,519
2024.05.01,8:30,17393.03,17397.38,17385.99,17388.15,675
2024.05.01,9:00,17388.03,17396.96,17364.66,17368.63,931
2024.05.01,9:30,17369.12,17369.87,17347.46,17366.46,1170
2024.05.01,10:00,17366.95,17378.99,17355.92,17369.83,1074
2024.05.01,10:30,17369.71,17369.84,17335.54,17348.49,1191
2024.05.01,11:00,17347.5,17369.95,17345.76,17355.99,1348
2024.05.01,11:30,17355.49,17360.95,17340.65,17355.3,1146
2024.05.01,12:00,17355.55,17356.05,17304.23,17313.96,1508
2024.05.01,12:30,17313.84,17327.77,17298.85,17317.24,1494
2024.05.01,13:00,17317.86,17319.23,17296.58,17296.58,1187
2024.05.01,13:30,17295.96,17341.71,17293.98,17341.21,1437
2024.05.01,14:00,17340.47,17353.55,17331.95,17335.07,1362
2024.05.01,14:30,17334.33,17341.67,17319.8,17327.87,1184
2024.05.01,15:00,17327.25,17367.74,17322.32,17352.28,1980
2024.05.01,15:30,17352.9,17397.88,17346.43,17381.25,2526
2024.05.01,16:00,17380.63,17401.1,17376.77,17383.59,1892
2024.05.01,16:30,17384.71,17399.25,17338.1,17358.76,19588
2024.05.01,17:00,17360.23,17375.47,17308.75,17352.1,17723
2024.05.01,17:30,17352.47,17389.75,17343.24,17372,9536
2024.05.01,18:00,17371.63,17376.39,17296.86,17335.79,8379
2024.05.01,18:30,17335.29,17365.97,17304.04,17305.77,6645
2024.05.01,19:00,17305.4,17350.26,17283.59,17345.55,7080
2024.05.01,19:30,17345.18,17346.54,17305.44,17316.75,6177
2024.05.01,20:00,17317.12,17334.94,17296.98,17331.93,5403
2024.05.01,20:30,17332.3,17358.16,17324.42,17351.45,4864
2024.05.01,21:00,17351.7,17447.81,17341.04,17441.7,23733
2024.05.01,21:30,17441.33,17632.41,17349.26,17630.88,49294
2024.05.01,22:00,17631.5,17672.67,17557.78,17599.53,32364
2024.05.01,22:30,17600.02,17600.02,17309.95,17316.39,27833
2024.05.01,23:00,17316.66,17371.8,17315.79,17346.88,3074
2024.05.01,23:30,17347.12,17365.74,17330.52,17359.31,1339
2024.05.02,1:00,17377.13,17403.5,17374.88,17387.5,1279
2024.05.02,1:30,17387.75,17392.75,17377.88,17388.63,760
2024.05.02,2:00,17389.13,17391.25,17382.25,17387.38,676
2024.05.02,2:30,17386.88,17420.13,17385.88,17416.5,1000
2024.05.02,3:00,17417.13,17426.5,17404.13,17412.75,1093
2024.05.02,3:30,17413.13,17432,17411.25,17427,1053
2024.05.02,4:00,17427.38,17436.63,17415.63,17425.88,1091
2024.05.02,4:30,17425.75,17430.5,17414.75,17429.13,1054
2024.05.02,5:00,17429.38,17439.75,17427.13,17434.75,924
2024.05.02,5:30,17434.13,17449.75,17430.75,17442.88,868
2024.05.02,6:00,17443.13,17446.5,17438.5,17445.13,661
2024.05.02,6:30,17445.63,17446.5,17432.5,17436.5,795
2024.05.02,7:00,17436.63,17440.75,17431.63,17432.13,559
2024.05.02,7:30,17432.75,17440.25,17431.5,17439.88,520
2024.05.02,8:00,17439.75,17443.75,17434.13,17435.5,701
2024.05.02,8:30,17435.88,17449.5,17429.5,17430.25,933
2024.05.02,9:00,17430.5,17443.63,17418.63,17437,1309
2024.05.02,9:30,17434.75,17441.38,17420.75,17425.88,1223
2024.05.02,10:00,17426.5,17442.13,17408.88,17433.88,1925
2024.05.02,10:30,17433.75,17475.63,17433.75,17458.25,1611
2024.05.02,11:00,17457.63,17487.38,17453,17470.38,1868
2024.05.02,11:30,17470.5,17477.5,17447.25,17448.25,1440
2024.05.02,12:00,17448.88,17466.5,17448.88,17463.75,1207
2024.05.02,12:30,17463,17477.13,17458.63,17475.13,1184
2024.05.02,13:00,17475.75,17493,17464.88,17471.5,1338
2024.05.02,13:30,17472.13,17493.13,17468.63,17484.38,1286
2024.05.02,14:00,17485,17502.38,17481.75,17488.5,1352
2024.05.02,14:30,17489.13,17489.13,17456.25,17460.63,1422
2024.05.02,15:00,17461.38,17486.63,17459.5,17467.88,1671
2024.05.02,15:30,17467.13,17508.38,17448.38,17466.25,3107
2024.05.02,16:00,17466.88,17476.5,17447.75,17472.13,2114
2024.05.02,16:30,17472,17491.88,17376,17393.63,20751
2024.05.02,17:00,17393.25,17404.13,17283.33,17391.42,19828
2024.05.02,17:30,17391.91,17432.59,17339.34,17423.04,15164
2024.05.02,18:00,17422.54,17456.44,17408.37,17415.28,8592
2024.05.02,18:30,17415.65,17464.59,17383.87,17455.33,8296
2024.05.02,19:00,17455.95,17459.91,17402.48,17434.29,6953
2024.05.02,19:30,17433.91,17435.28,17388.84,17424.94,6917
2024.05.02,20:00,17425.31,17501.75,17425.31,17499,5527
2024.05.02,20:30,17499.37,17510.81,17470.02,17489.54,5803
2024.05.02,21:00,17489.04,17529.47,17482.12,17521.65,6052
2024.05.02,21:30,17522.14,17564.85,17518.92,17557.48,5528
2024.05.02,22:00,17557.98,17578.82,17534.8,17562.74,6475
2024.05.02,22:30,17562.24,17567.61,17505.12,17541.88,10977
2024.05.02,23:00,17541.51,17574.81,17536.73,17549.58,2277
2024.05.02,23:30,17527.13,17646.66,17527.13,17634.83,3445
2024.05.03,1:00,17636.4,17698.82,17614.21,17655.32,1794
2024.05.03,1:30,17655.94,17655.94,17629.28,17639.99,1019
2024.05.03,2:00,17640.24,17654.16,17632.94,17640.87,894
2024.05.03,2:30,17641,17649.73,17637.93,17646.89,587
2024.05.03,3:00,17646.64,17648.99,17631.27,17640.37,854
2024.05.03,3:30,17640.62,17664.22,17640,17656.18,854
2024.05.03,4:00,17656.92,17670.42,17654.32,17668.19,779
2024.05.03,4:30,17667.45,17679.47,17663.09,17664.45,1044
2024.05.03,5:00,17664.2,17666.34,17656.83,17657.34,764
2024.05.03,5:30,17657.46,17661.44,17651.54,17654.15,633
2024.05.03,6:00,17653.77,17659.61,17651.42,17653.95,608
2024.05.03,6:30,17653.85,17661.81,17652.66,17655.9,516
2024.05.03,7:00,17656.02,17659.4,17651.97,17654.22,367
2024.05.03,7:30,17653.6,17653.95,17641.73,17644.46,570
2024.05.03,8:00,17645.08,17648.24,17639.29,17641.05,670
2024.05.03,8:30,17641.79,17654.23,17641.79,17649.5,637
2024.05.03,9:00,17650,17650.38,17625.88,17630.38,1076
2024.05.03,9:30,17630.13,17636,17626,17627.75,972
2024.05.03,10:00,17628.5,17633.75,17613.25,17616.25,1416
2024.05.03,10:30,17615.63,17640.25,17614.25,17640.25,1242
2024.05.03,11:00,17639.38,17652,17635.38,17649.13,1153
